C:\Users\user\Desktop\IoT\FLTG-implementation\FL-Byzantine-Library\client.py:43: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  self.momentum = torch.tensor(torch.zeros_like(flat_model, device=self.device))
number of parameters  0.431 M
Epoch 1 Accuracy 18.4 | Loss: 2.2809 | Aggregation time: 0.699
Epoch 2 Accuracy 32.6 | Loss: 2.2197 | Aggregation time: 1.503
Epoch 3 Accuracy 27.500000000000004 | Loss: 2.1432 | Aggregation time: 2.435
Epoch 4 Accuracy 48.699999999999996 | Loss: 2.0079 | Aggregation time: 3.209
Epoch 5 Accuracy 53.5 | Loss: 1.799 | Aggregation time: 4.061
Epoch 6 Accuracy 60.8 | Loss: 1.4609 | Aggregation time: 4.921
Epoch 7 Accuracy 66.8 | Loss: 1.1002 | Aggregation time: 5.661
Epoch 8 Accuracy 70.89999999999999 | Loss: 0.9238 | Aggregation time: 6.533
Epoch 9 Accuracy 74.3 | Loss: 0.7356 | Aggregation time: 7.441
Epoch 10 Accuracy 78.4 | Loss: 0.6487 | Aggregation time: 8.222
Epoch 11 Accuracy 86.3 | Loss: 0.5793 | Aggregation time: 8.967
Epoch 12 Accuracy 82.19999999999999 | Loss: 0.5214 | Aggregation time: 9.728
Epoch 13 Accuracy 82.6 | Loss: 0.4995 | Aggregation time: 10.482
Epoch 14 Accuracy 83.7 | Loss: 0.473 | Aggregation time: 11.218
Epoch 15 Accuracy 88.5 | Loss: 0.4268 | Aggregation time: 11.931
Epoch 16 Accuracy 86.4 | Loss: 0.4044 | Aggregation time: 12.682
Epoch 17 Accuracy 88.1 | Loss: 0.4494 | Aggregation time: 13.491
Epoch 18 Accuracy 82.1 | Loss: 0.4306 | Aggregation time: 14.223
Epoch 19 Accuracy 84.5 | Loss: 0.4467 | Aggregation time: 14.981
Epoch 20 Accuracy 90.2 | Loss: 0.3756 | Aggregation time: 15.689
